age,employment_type,monthly_income,monthly_expenses,existing_loans,own_contribution,property_value,dependents,target
8888.0,permanent,14666.666666666666,4400.0,0,360000.0,405000.0,0,0
8888.0,permanent,35333.333333333336,10600.0,0,150000.0,255000.0,0,0
8888.0,permanent,1057333.3333333333,317199.99999999994,0,350000.0,555000.0,0,0
8888.0,permanent,41333.333333333336,12400.0,0,450000.0,535000.0,0,0
8888.0,permanent,34333.333333333336,10300.0,0,280000.0,335000.0,0,0
8888.0,permanent,52333.333333333336,15700.0,0,410000.0,465000.0,0,0
8888.0,permanent,63333.333333333336,19000.0,0,310000.0,385000.0,0,0
8888.0,permanent,29333.333333333332,8800.0,0,840000.0,905000.0,0,0
8888.0,permanent,31666.666666666668,9500.0,0,120000.0,365000.0,0,0
8888.0,permanent,16333.333333333334,4900.0,0,380000.0,425000.0,0,0
8888.0,permanent,6333.333333333333,1899.9999999999998,0,560000.0,595000.0,0,0
8888.0,permanent,25000.0,7500.0,0,660000.0,755000.0,0,0
8888.0,permanent,16000.0,4800.0,0,470000.0,575000.0,0,0
8888.0,permanent,19000.0,5700.0,0,620000.0,675000.0,0,0
8888.0,permanent,39666.666666666664,11899.999999999998,0,480000.0,565000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,110000.0,135000.0,0,0
8888.0,permanent,50666.666666666664,15199.999999999998,0,370000.0,435000.0,0,0
8888.0,permanent,35000.0,10500.0,0,330000.0,435000.0,0,0
8888.0,permanent,29333.333333333332,8800.0,0,540000.0,605000.0,0,0
8888.0,permanent,40666.666666666664,12199.999999999998,0,380000.0,435000.0,0,0
8888.0,permanent,16000.0,4800.0,0,240000.0,315000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,600000.0,805000.0,0,0
8888.0,permanent,53333.333333333336,16000.0,0,700000.0,805000.0,0,0
8888.0,permanent,29000.0,8700.0,0,290000.0,345000.0,0,0
8888.0,permanent,24000.0,7200.0,0,450000.0,575000.0,0,0
8888.0,permanent,72333.33333333333,21699.999999999996,0,660000.0,725000.0,0,0
8888.0,permanent,34333.333333333336,10300.0,0,300000.0,365000.0,0,0
8888.0,permanent,28666.666666666668,8600.0,0,270000.0,335000.0,0,0
8888.0,permanent,31666.666666666668,9500.0,0,0.0,275000.0,0,0
8888.0,permanent,15666.666666666666,4700.0,0,0.0,215000.0,0,0
8888.0,permanent,10333.333333333334,3100.0,0,150000.0,325000.0,0,0
8888.0,permanent,52666.666666666664,15799.999999999998,0,160000.0,765000.0,0,1
8888.0,permanent,52000.0,15600.0,0,130000.0,435000.0,0,1
8888.0,permanent,65666.66666666667,19700.0,0,640000.0,655000.0,0,1
8888.0,permanent,11000.0,3300.0,0,130000.0,175000.0,0,1
8888.0,permanent,33000.0,9900.0,0,540000.0,615000.0,0,1
8888.0,permanent,36333.333333333336,10900.0,0,210000.0,315000.0,0,0
8888.0,permanent,10333.333333333334,3100.0,0,30000.0,245000.0,0,0
8888.0,permanent,18000.0,5400.0,0,140000.0,165000.0,0,0
8888.0,permanent,666.6666666666666,199.99999999999997,0,250000.0,265000.0,0,0
8888.0,permanent,18333.333333333332,5499.999999999999,0,720000.0,755000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,40000.0,435000.0,0,1
8888.0,permanent,1564333.3333333333,469299.99999999994,0,520000.0,1745000.0,0,1
8888.0,permanent,16000.0,4800.0,0,10000.0,55000.0,0,1
8888.0,permanent,21000.0,6300.0,0,160000.0,255000.0,0,0
8888.0,permanent,119000.0,35700.0,0,310000.0,1555000.0,0,1
8888.0,permanent,149333.33333333334,44800.0,0,390000.0,1395000.0,0,1
8888.0,permanent,69000.0,20700.0,0,610000.0,655000.0,0,1
8888.0,permanent,32333.333333333332,9700.0,0,260000.0,285000.0,0,1
8888.0,permanent,26666.666666666668,8000.0,0,350000.0,415000.0,0,1
8888.0,permanent,12666.666666666666,3799.9999999999995,0,50000.0,155000.0,0,0
8888.0,permanent,63333.333333333336,19000.0,0,70000.0,715000.0,0,0
8888.0,permanent,23666.666666666668,7100.0,0,70000.0,355000.0,0,0
8888.0,permanent,77000.0,23100.0,0,150000.0,585000.0,0,0
8888.0,permanent,37000.0,11100.0,0,10000.0,275000.0,0,0
8888.0,permanent,16000.0,4800.0,0,160000.0,455000.0,0,0
8888.0,permanent,60333.333333333336,18100.0,0,140000.0,705000.0,0,0
8888.0,permanent,53333.333333333336,16000.0,0,140000.0,705000.0,0,0
8888.0,permanent,73333.33333333333,21999.999999999996,0,40000.0,805000.0,0,0
8888.0,permanent,47666.666666666664,14299.999999999998,0,870000.0,975000.0,0,0
8888.0,permanent,24000.0,7200.0,0,110000.0,175000.0,0,0
8888.0,permanent,41333.333333333336,12400.0,0,300000.0,555000.0,0,1
8888.0,permanent,51666.666666666664,15499.999999999998,0,20000.0,385000.0,0,1
8888.0,permanent,68333.33333333333,20499.999999999996,0,190000.0,665000.0,0,1
8888.0,permanent,33666.666666666664,10099.999999999998,0,40000.0,115000.0,0,1
8888.0,permanent,173666.66666666666,52099.99999999999,0,90000.0,265000.0,0,1
8888.0,permanent,93000.0,27900.0,0,40000.0,165000.0,0,1
8888.0,permanent,47333.333333333336,14200.0,0,100000.0,305000.0,0,1
8888.0,permanent,36666.666666666664,10999.999999999998,0,30000.0,135000.0,0,1
8888.0,permanent,26333.333333333332,7899.999999999999,0,580000.0,645000.0,0,1
8888.0,permanent,139333.33333333334,41800.0,0,100000.0,415000.0,0,1
8888.0,permanent,12000.0,3600.0,0,220000.0,275000.0,0,1
8888.0,permanent,16000.0,4800.0,0,140000.0,165000.0,0,0
8888.0,permanent,62666.666666666664,18800.0,0,210000.0,545000.0,0,1
8888.0,permanent,42333.333333333336,12700.0,0,260000.0,1015000.0,0,1
8888.0,permanent,59666.666666666664,17900.0,0,690000.0,1245000.0,0,1
8888.0,permanent,75666.66666666667,22700.0,0,40000.0,225000.0,0,1
8888.0,permanent,104000.0,31200.0,0,80000.0,325000.0,0,1
8888.0,permanent,25666.666666666668,7700.0,0,110000.0,425000.0,0,1
8888.0,permanent,41333.333333333336,12400.0,0,170000.0,775000.0,0,1
8888.0,permanent,90333.33333333333,27099.999999999996,0,140000.0,655000.0,0,1
8888.0,permanent,59000.0,17700.0,0,40000.0,175000.0,0,0
8888.0,permanent,59000.0,17700.0,0,40000.0,175000.0,0,0
8888.0,permanent,59000.0,17700.0,0,40000.0,155000.0,0,0
8888.0,permanent,13666.666666666666,4100.0,0,80000.0,115000.0,0,0
8888.0,permanent,19666.666666666668,5900.0,0,270000.0,315000.0,0,0
8888.0,permanent,13000.0,3900.0,0,330000.0,375000.0,0,0
8888.0,permanent,73000.0,21900.0,0,270000.0,405000.0,0,1
8888.0,permanent,65666.66666666667,19700.0,0,590000.0,705000.0,0,0
8888.0,permanent,73333.33333333333,21999.999999999996,0,380000.0,505000.0,0,0
8888.0,permanent,62666.666666666664,18800.0,0,70000.0,145000.0,0,0
8888.0,permanent,4000.0,1200.0,0,220000.0,375000.0,0,0
8888.0,permanent,21000.0,6300.0,0,120000.0,1575000.0,0,1
8888.0,permanent,21000.0,6300.0,0,20000.0,265000.0,0,1
8888.0,permanent,46333.333333333336,13900.0,0,620000.0,645000.0,0,1
8888.0,permanent,44666.666666666664,13399.999999999998,0,450000.0,465000.0,0,1
8888.0,permanent,44666.666666666664,13399.999999999998,0,10000.0,465000.0,0,1
8888.0,permanent,12666.666666666666,3799.9999999999995,0,20000.0,45000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,270000.0,325000.0,0,1
8888.0,permanent,16333.333333333334,4900.0,0,100000.0,195000.0,0,1
8888.0,permanent,8000.0,2400.0,0,190000.0,215000.0,0,0
8888.0,permanent,188333.33333333334,56500.0,0,870000.0,1015000.0,0,1
8888.0,permanent,39333.333333333336,11800.0,0,430000.0,505000.0,0,0
8888.0,permanent,20333.333333333332,6099.999999999999,0,60000.0,135000.0,0,0
8888.0,permanent,3333.3333333333335,1000.0,0,260000.0,335000.0,0,1
8888.0,permanent,43666.666666666664,13099.999999999998,0,20000.0,85000.0,0,0
8888.0,permanent,1018333.3333333334,305500.0,0,130000.0,355000.0,0,1
8888.0,permanent,14000.0,4200.0,0,10000.0,155000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,20000.0,395000.0,0,0
8888.0,permanent,20333.333333333332,6099.999999999999,0,10000.0,75000.0,0,1
8888.0,permanent,24000.0,7200.0,0,580000.0,605000.0,0,1
8888.0,permanent,21666.666666666668,6500.0,0,120000.0,195000.0,0,1
8888.0,permanent,15333.333333333334,4600.0,0,230000.0,475000.0,0,0
8888.0,permanent,29000.0,8700.0,0,160000.0,365000.0,0,0
8888.0,permanent,46333.333333333336,13900.0,0,110000.0,255000.0,0,0
8888.0,permanent,25666.666666666668,7700.0,0,110000.0,555000.0,0,0
8888.0,permanent,20000.0,6000.0,0,310000.0,355000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,110000.0,305000.0,0,0
8888.0,permanent,16000.0,4800.0,0,140000.0,405000.0,0,0
8888.0,permanent,10333.333333333334,3100.0,0,240000.0,295000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,140000.0,555000.0,0,0
8888.0,permanent,7333.333333333333,2200.0,0,260000.0,405000.0,0,0
8888.0,permanent,30333.333333333332,9100.0,0,60000.0,305000.0,0,0
8888.0,permanent,69000.0,20700.0,0,640000.0,695000.0,0,0
8888.0,permanent,26666.666666666668,8000.0,0,30000.0,105000.0,0,0
8888.0,permanent,19000.0,5700.0,0,30000.0,75000.0,0,1
8888.0,permanent,24000.0,7200.0,0,130000.0,385000.0,0,0
8888.0,permanent,31000.0,9300.0,0,310000.0,335000.0,0,1
8888.0,permanent,30333.333333333332,9100.0,0,290000.0,315000.0,0,0
8888.0,permanent,15666.666666666666,4700.0,0,230000.0,255000.0,0,1
8888.0,permanent,11000.0,3300.0,0,100000.0,255000.0,0,0
8888.0,permanent,35333.333333333336,10600.0,0,50000.0,175000.0,0,1
8888.0,permanent,54666.666666666664,16400.0,0,190000.0,615000.0,0,1
8888.0,permanent,46666.666666666664,13999.999999999998,0,60000.0,175000.0,0,1
8888.0,permanent,27000.0,8100.0,0,400000.0,515000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,60000.0,435000.0,0,0
8888.0,permanent,32666.666666666668,9800.0,0,100000.0,265000.0,0,0
8888.0,permanent,26333.333333333332,7899.999999999999,0,80000.0,285000.0,0,0
8888.0,permanent,84333.33333333333,25299.999999999996,0,320000.0,465000.0,0,0
8888.0,permanent,26000.0,7800.0,0,60000.0,195000.0,0,0
8888.0,permanent,20666.666666666668,6200.0,0,480000.0,555000.0,0,0
8888.0,permanent,14666.666666666666,4400.0,0,140000.0,275000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,50000.0,125000.0,0,0
8888.0,permanent,20000.0,6000.0,0,90000.0,305000.0,0,0
8888.0,permanent,45000.0,13500.0,0,230000.0,665000.0,0,0
8888.0,permanent,12333.333333333334,3700.0,0,50000.0,285000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,130000.0,355000.0,0,0
8888.0,permanent,232000.0,69600.0,0,280000.0,315000.0,0,0
8888.0,permanent,88000.0,26400.0,0,220000.0,855000.0,0,0
8888.0,permanent,55333.333333333336,16600.0,0,100000.0,705000.0,0,0
8888.0,permanent,13666.666666666666,4100.0,0,140000.0,325000.0,0,0
8888.0,permanent,43000.0,12900.0,0,70000.0,385000.0,0,0
8888.0,permanent,30000.0,9000.0,0,60000.0,305000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,310000.0,495000.0,0,0
8888.0,permanent,35000.0,10500.0,0,140000.0,385000.0,0,0
8888.0,permanent,29000.0,8700.0,0,330000.0,365000.0,0,0
8888.0,permanent,41333.333333333336,12400.0,0,160000.0,685000.0,0,0
8888.0,permanent,10000.0,3000.0,0,100000.0,205000.0,0,0
8888.0,permanent,12666.666666666666,3799.9999999999995,0,950000.0,1305000.0,0,0
8888.0,permanent,51000.0,15300.0,0,110000.0,205000.0,0,0
8888.0,permanent,20000.0,6000.0,0,40000.0,175000.0,0,0
8888.0,permanent,18000.0,5400.0,0,60000.0,125000.0,0,0
8888.0,permanent,33333.333333333336,10000.0,0,80000.0,295000.0,0,0
8888.0,permanent,9666.666666666666,2899.9999999999995,0,100000.0,215000.0,0,0
8888.0,permanent,24333.333333333332,7299.999999999999,0,400000.0,445000.0,0,0
8888.0,permanent,19333.333333333332,5799.999999999999,0,220000.0,455000.0,0,0
8888.0,permanent,24333.333333333332,7299.999999999999,0,70000.0,165000.0,0,0
8888.0,permanent,20000.0,6000.0,0,100000.0,185000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,380000.0,455000.0,0,0
8888.0,permanent,32000.0,9600.0,0,330000.0,405000.0,0,0
8888.0,permanent,27666.666666666668,8300.0,0,280000.0,505000.0,0,0
8888.0,permanent,63666.666666666664,19100.0,0,330000.0,805000.0,0,0
8888.0,permanent,50000.0,15000.0,0,160000.0,825000.0,0,0
8888.0,permanent,15333.333333333334,4600.0,0,50000.0,285000.0,0,0
8888.0,permanent,17333.333333333332,5199.999999999999,0,20000.0,85000.0,0,0
8888.0,permanent,35000.0,10500.0,0,50000.0,135000.0,0,0
8888.0,permanent,26000.0,7800.0,0,140000.0,505000.0,0,0
8888.0,permanent,40666.666666666664,12199.999999999998,0,600000.0,655000.0,0,0
8888.0,permanent,40000.0,12000.0,0,150000.0,605000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,450000.0,525000.0,0,0
8888.0,permanent,15666.666666666666,4700.0,0,30000.0,115000.0,0,0
8888.0,permanent,23666.666666666668,7100.0,0,40000.0,225000.0,0,0
8888.0,permanent,33333.333333333336,10000.0,0,70000.0,355000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,170000.0,325000.0,0,0
8888.0,permanent,20666.666666666668,6200.0,0,300000.0,345000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,70000.0,395000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,190000.0,365000.0,0,0
8888.0,permanent,66333.33333333333,19899.999999999996,0,160000.0,845000.0,0,0
8888.0,permanent,38000.0,11400.0,0,450000.0,505000.0,0,0
8888.0,permanent,43666.666666666664,13099.999999999998,0,100000.0,525000.0,0,0
8888.0,permanent,16000.0,4800.0,0,40000.0,285000.0,0,0
8888.0,permanent,32666.666666666668,9800.0,0,100000.0,405000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,120000.0,605000.0,0,0
8888.0,permanent,14000.0,4200.0,0,80000.0,385000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,90000.0,465000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,90000.0,355000.0,0,0
8888.0,permanent,51666.666666666664,15499.999999999998,0,520000.0,575000.0,0,0
8888.0,permanent,50000.0,15000.0,0,110000.0,745000.0,0,1
8888.0,permanent,20333.333333333332,6099.999999999999,0,90000.0,115000.0,0,0
8888.0,permanent,25666.666666666668,7700.0,0,50000.0,275000.0,0,0
8888.0,permanent,20000.0,6000.0,0,160000.0,455000.0,0,0
8888.0,permanent,26666.666666666668,8000.0,0,120000.0,315000.0,0,0
8888.0,permanent,15000.0,4500.0,0,270000.0,305000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,110000.0,305000.0,0,0
8888.0,permanent,16666.666666666668,5000.0,0,40000.0,205000.0,0,0
8888.0,permanent,46666.666666666664,13999.999999999998,0,240000.0,765000.0,0,0
8888.0,permanent,70333.33333333333,21099.999999999996,0,220000.0,275000.0,0,0
8888.0,permanent,33000.0,9900.0,0,100000.0,545000.0,0,1
8888.0,permanent,18000.0,5400.0,0,50000.0,155000.0,0,0
8888.0,permanent,35000.0,10500.0,0,680000.0,755000.0,0,1
8888.0,permanent,54666.666666666664,16400.0,0,110000.0,455000.0,0,0
8888.0,permanent,40000.0,12000.0,0,140000.0,705000.0,0,0
8888.0,permanent,22000.0,6600.0,0,90000.0,295000.0,0,0
8888.0,permanent,18333.333333333332,5499.999999999999,0,30000.0,145000.0,0,0
8888.0,permanent,44000.0,13200.0,0,1480000.0,1605000.0,0,0
8888.0,permanent,15666.666666666666,4700.0,0,110000.0,225000.0,0,0
8888.0,permanent,503000.0,150900.0,0,160000.0,1555000.0,0,0
8888.0,permanent,20000.0,6000.0,0,130000.0,305000.0,0,0
8888.0,permanent,16000.0,4800.0,0,130000.0,305000.0,0,0
8888.0,permanent,30000.0,9000.0,0,360000.0,395000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,70000.0,265000.0,0,0
8888.0,permanent,26333.333333333332,7899.999999999999,0,540000.0,565000.0,0,1
8888.0,permanent,29333.333333333332,8800.0,0,70000.0,335000.0,0,0
8888.0,permanent,48333.333333333336,14500.0,0,270000.0,455000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,70000.0,225000.0,0,0
8888.0,permanent,24000.0,7200.0,0,50000.0,205000.0,0,0
8888.0,permanent,20333.333333333332,6099.999999999999,0,680000.0,725000.0,0,0
8888.0,permanent,18000.0,5400.0,0,60000.0,135000.0,0,0
8888.0,permanent,32333.333333333332,9700.0,0,380000.0,625000.0,0,1
8888.0,permanent,19333.333333333332,5799.999999999999,0,120000.0,315000.0,0,0
8888.0,permanent,46000.0,13800.0,0,280000.0,355000.0,0,1
8888.0,permanent,11333.333333333334,3400.0,0,220000.0,355000.0,0,0
8888.0,permanent,21666.666666666668,6500.0,0,230000.0,405000.0,0,0
8888.0,permanent,26000.0,7800.0,0,120000.0,555000.0,0,0
8888.0,permanent,16333.333333333334,4900.0,0,10000.0,135000.0,0,1
8888.0,permanent,18000.0,5400.0,0,140000.0,265000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,270000.0,325000.0,0,0
8888.0,permanent,27666.666666666668,8300.0,0,30000.0,165000.0,0,0
8888.0,permanent,28333.333333333332,8500.0,0,420000.0,455000.0,0,0
8888.0,permanent,41666.666666666664,12499.999999999998,0,180000.0,455000.0,0,0
8888.0,permanent,44000.0,13200.0,0,460000.0,515000.0,0,0
8888.0,permanent,20000.0,6000.0,0,80000.0,405000.0,0,0
8888.0,permanent,26333.333333333332,7899.999999999999,0,150000.0,405000.0,0,0
8888.0,permanent,34666.666666666664,10399.999999999998,0,140000.0,465000.0,0,0
8888.0,permanent,33333.333333333336,10000.0,0,300000.0,325000.0,0,1
8888.0,permanent,40666.666666666664,12199.999999999998,0,190000.0,405000.0,0,1
8888.0,permanent,36333.333333333336,10900.0,0,230000.0,505000.0,0,1
8888.0,permanent,39333.333333333336,11800.0,0,370000.0,495000.0,0,1
8888.0,permanent,40000.0,12000.0,0,80000.0,325000.0,0,0
8888.0,permanent,21666.666666666668,6500.0,0,200000.0,385000.0,0,1
8888.0,permanent,36666.666666666664,10999.999999999998,0,80000.0,245000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,150000.0,275000.0,0,0
8888.0,permanent,32000.0,9600.0,0,50000.0,265000.0,0,0
8888.0,permanent,11666.666666666666,3499.9999999999995,0,290000.0,315000.0,0,0
8888.0,permanent,48333.333333333336,14500.0,0,30000.0,255000.0,0,0
8888.0,permanent,35000.0,10500.0,0,80000.0,155000.0,0,0
8888.0,permanent,32333.333333333332,9700.0,0,290000.0,325000.0,0,1
8888.0,permanent,20333.333333333332,6099.999999999999,0,30000.0,145000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,110000.0,555000.0,0,0
8888.0,permanent,29000.0,8700.0,0,140000.0,285000.0,0,1
8888.0,permanent,26333.333333333332,7899.999999999999,0,260000.0,285000.0,0,1
8888.0,permanent,45666.666666666664,13699.999999999998,0,600000.0,685000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,40000.0,125000.0,0,0
8888.0,permanent,27333.333333333332,8200.0,0,60000.0,305000.0,0,0
8888.0,permanent,43333.333333333336,13000.0,0,40000.0,205000.0,0,0
8888.0,permanent,18000.0,5400.0,0,60000.0,275000.0,0,0
8888.0,permanent,14333.333333333334,4300.0,0,150000.0,385000.0,0,0
8888.0,permanent,24000.0,7200.0,0,70000.0,345000.0,0,0
8888.0,permanent,42333.333333333336,12700.0,0,60000.0,265000.0,0,1
8888.0,permanent,51333.333333333336,15400.0,0,70000.0,375000.0,0,1
8888.0,permanent,27000.0,8100.0,0,30000.0,335000.0,0,1
8888.0,permanent,19000.0,5700.0,0,120000.0,305000.0,0,0
8888.0,permanent,15333.333333333334,4600.0,0,240000.0,275000.0,0,1
8888.0,permanent,39000.0,11700.0,0,350000.0,445000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,360000.0,395000.0,0,0
8888.0,permanent,54000.0,16200.0,0,180000.0,575000.0,0,0
8888.0,permanent,25000.0,7500.0,0,60000.0,245000.0,0,0
8888.0,permanent,14666.666666666666,4400.0,0,80000.0,155000.0,0,0
8888.0,permanent,40000.0,12000.0,0,420000.0,445000.0,0,0
8888.0,permanent,25000.0,7500.0,0,340000.0,615000.0,0,0
8888.0,permanent,34000.0,10200.0,0,600000.0,645000.0,0,0
8888.0,permanent,22666.666666666668,6800.0,0,70000.0,355000.0,0,0
8888.0,permanent,31000.0,9300.0,0,20000.0,135000.0,0,1
8888.0,permanent,19666.666666666668,5900.0,0,70000.0,375000.0,0,0
8888.0,permanent,17666.666666666668,5300.0,0,210000.0,245000.0,0,1
8888.0,permanent,54000.0,16200.0,0,250000.0,705000.0,0,0
8888.0,permanent,20000.0,6000.0,0,100000.0,405000.0,0,0
8888.0,permanent,23000.0,6900.0,0,190000.0,605000.0,0,0
8888.0,permanent,27333.333333333332,8200.0,0,80000.0,275000.0,0,0
8888.0,permanent,43333.333333333336,13000.0,0,310000.0,405000.0,0,0
8888.0,permanent,23000.0,6900.0,0,100000.0,395000.0,0,0
8888.0,permanent,11333.333333333334,3400.0,0,200000.0,225000.0,0,0
8888.0,permanent,20000.0,6000.0,0,160000.0,455000.0,0,0
8888.0,permanent,41666.666666666664,12499.999999999998,0,600000.0,645000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,260000.0,305000.0,0,0
8888.0,permanent,27666.666666666668,8300.0,0,60000.0,255000.0,0,0
8888.0,permanent,35333.333333333336,10600.0,0,430000.0,535000.0,0,1
8888.0,permanent,19666.666666666668,5900.0,0,60000.0,255000.0,0,0
8888.0,permanent,28333.333333333332,8500.0,0,80000.0,265000.0,0,0
8888.0,permanent,10000.0,3000.0,0,280000.0,305000.0,0,0
8888.0,permanent,14000.0,4200.0,0,110000.0,305000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,60000.0,345000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,150000.0,195000.0,0,1
8888.0,permanent,17666.666666666668,5300.0,0,70000.0,395000.0,0,0
8888.0,permanent,74333.33333333333,22299.999999999996,0,450000.0,505000.0,0,0
8888.0,permanent,49666.666666666664,14899.999999999998,0,340000.0,425000.0,0,1
8888.0,permanent,34666.666666666664,10399.999999999998,0,710000.0,755000.0,0,0
8888.0,permanent,24000.0,7200.0,0,30000.0,325000.0,0,0
8888.0,permanent,27333.333333333332,8200.0,0,150000.0,185000.0,0,0
8888.0,permanent,9666.666666666666,2899.9999999999995,0,150000.0,265000.0,0,0
8888.0,permanent,43333.333333333336,13000.0,0,60000.0,165000.0,0,0
8888.0,permanent,137000.0,41100.0,0,1060000.0,1215000.0,0,1
8888.0,permanent,24000.0,7200.0,0,70000.0,225000.0,0,0
8888.0,permanent,20666.666666666668,6200.0,0,380000.0,705000.0,0,0
8888.0,permanent,39000.0,11700.0,0,100000.0,225000.0,0,0
8888.0,permanent,24666.666666666668,7400.0,0,560000.0,605000.0,0,0
8888.0,permanent,32000.0,9600.0,0,150000.0,355000.0,0,0
8888.0,permanent,21000.0,6300.0,0,470000.0,505000.0,0,0
8888.0,permanent,30666.666666666668,9200.0,0,50000.0,235000.0,0,0
8888.0,permanent,40000.0,12000.0,0,100000.0,395000.0,0,0
8888.0,permanent,16666.666666666668,5000.0,0,340000.0,405000.0,0,0
8888.0,permanent,40333.333333333336,12100.0,0,100000.0,275000.0,0,0
8888.0,permanent,29000.0,8700.0,0,310000.0,705000.0,0,0
8888.0,permanent,26333.333333333332,7899.999999999999,0,550000.0,615000.0,0,0
8888.0,permanent,11000.0,3300.0,0,130000.0,255000.0,0,0
8888.0,permanent,21333.333333333332,6399.999999999999,0,620000.0,685000.0,0,0
8888.0,permanent,25000.0,7500.0,0,100000.0,325000.0,0,0
8888.0,permanent,49000.0,14700.0,0,690000.0,755000.0,0,0
8888.0,permanent,43000.0,12900.0,0,70000.0,655000.0,0,0
8888.0,permanent,450333.3333333333,135100.0,0,1100000.0,1255000.0,0,1
8888.0,permanent,19333.333333333332,5799.999999999999,0,90000.0,405000.0,0,0
8888.0,permanent,67333.33333333333,20199.999999999996,0,100000.0,525000.0,0,0
8888.0,permanent,27333.333333333332,8200.0,0,80000.0,405000.0,0,0
8888.0,permanent,7333.333333333333,2200.0,0,380000.0,605000.0,0,0
8888.0,permanent,39000.0,11700.0,0,290000.0,315000.0,0,0
8888.0,permanent,73333.33333333333,21999.999999999996,0,100000.0,515000.0,0,0
8888.0,permanent,24333.333333333332,7299.999999999999,0,310000.0,355000.0,0,0
8888.0,permanent,26000.0,7800.0,0,350000.0,505000.0,0,0
8888.0,permanent,28333.333333333332,8500.0,0,190000.0,215000.0,0,1
8888.0,permanent,26000.0,7800.0,0,90000.0,465000.0,0,0
8888.0,permanent,9000.0,2700.0,0,340000.0,405000.0,0,0
8888.0,permanent,14333.333333333334,4300.0,0,70000.0,205000.0,0,0
8888.0,permanent,51666.666666666664,15499.999999999998,0,110000.0,555000.0,0,0
8888.0,permanent,18666.666666666668,5600.0,0,220000.0,275000.0,0,1
8888.0,permanent,25000.0,7500.0,0,90000.0,465000.0,0,0
8888.0,permanent,23333.333333333332,6999.999999999999,0,70000.0,295000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,100000.0,155000.0,0,1
8888.0,permanent,27333.333333333332,8200.0,0,260000.0,295000.0,0,1
8888.0,permanent,12000.0,3600.0,0,50000.0,275000.0,0,0
8888.0,permanent,20000.0,6000.0,0,20000.0,185000.0,0,0
8888.0,permanent,69333.33333333333,20799.999999999996,0,1050000.0,1205000.0,0,0
8888.0,permanent,36666.666666666664,10999.999999999998,0,130000.0,855000.0,0,0
8888.0,permanent,43333.333333333336,13000.0,0,620000.0,685000.0,0,0
8888.0,permanent,22666.666666666668,6800.0,0,100000.0,175000.0,0,0
8888.0,permanent,30333.333333333332,9100.0,0,150000.0,175000.0,0,0
8888.0,permanent,18000.0,5400.0,0,190000.0,405000.0,0,0
8888.0,permanent,23000.0,6900.0,0,80000.0,235000.0,0,0
8888.0,permanent,38666.666666666664,11599.999999999998,0,280000.0,305000.0,0,0
8888.0,permanent,20000.0,6000.0,0,100000.0,275000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,80000.0,225000.0,0,1
8888.0,permanent,10666.666666666666,3199.9999999999995,0,120000.0,205000.0,0,0
8888.0,permanent,16666.666666666668,5000.0,0,60000.0,325000.0,0,0
8888.0,permanent,31666.666666666668,9500.0,0,110000.0,435000.0,0,0
8888.0,permanent,13333.333333333334,4000.0,0,180000.0,205000.0,0,0
8888.0,permanent,39666.666666666664,11899.999999999998,0,70000.0,305000.0,0,0
8888.0,permanent,25333.333333333332,7599.999999999999,0,80000.0,215000.0,0,1
8888.0,permanent,31000.0,9300.0,0,310000.0,635000.0,0,0
8888.0,permanent,29000.0,8700.0,0,130000.0,435000.0,0,0
8888.0,permanent,28333.333333333332,8500.0,0,80000.0,395000.0,0,0
